W,L,H,Er,Cond,T,TanD
1.36e-05,2.8e-05,8.6e-05,10.5,60000000.0,5e-07,0.001
6.53e-05,0.000638,0.00026,9.0,60000000.0,5e-07,0.001
0.0022,9.6e-05,0.000139,12.5,60000000.0,5e-07,0.001
0.000124,0.000554,0.000196,11.5,60000000.0,5e-07,0.001
2.27e-05,0.000365,0.000114,13.0,60000000.0,5e-07,0.001
0.00818,0.000175,0.000103,9.0,60000000.0,5e-07,0.001
0.00217,0.000388,0.000217,11.0,60000000.0,5e-07,0.001
0.000153,0.000866,0.000242,14.0,60000000.0,5e-07,0.001
7.47e-05,8.9e-05,0.000149,9.5,60000000.0,5e-07,0.001
0.00118,0.000192,0.000235,13.0,60000000.0,5e-07,0.001
0.0231,0.000546,0.000291,9.0,60000000.0,5e-07,0.001
1.3e-06,0.000244,0.000103,10.0,60000000.0,5e-07,0.001
0.000186,0.000904,0.000186,13.5,60000000.0,5e-07,0.001
6.31e-05,0.000965,0.000126,9.0,60000000.0,5e-07,0.001
3.54e-05,0.000752,8.9e-05,12.5,60000000.0,5e-07,0.001
1.97e-06,0.000623,0.000124,13.0,60000000.0,5e-07,0.001
0.00134,1.8e-05,0.000169,13.5,60000000.0,5e-07,0.001
2.47e-06,0.000852,0.000124,13.5,60000000.0,5e-07,0.001
8.41e-05,0.000472,0.000266,12.0,60000000.0,5e-07,0.001
3.54e-06,0.000359,8.9e-05,14.0,60000000.0,5e-07,0.001
2.94e-06,0.000448,9.3e-05,11.5,60000000.0,5e-07,0.001
0.000725,5.9e-05,0.000182,13.0,60000000.0,5e-07,0.001
0.000411,0.000335,8.2e-05,10.0,60000000.0,5e-07,0.001
0.000124,1e-06,0.000124,9.0,60000000.0,5e-07,0.001
1.38e-05,0.000418,8.7e-05,9.0,60000000.0,5e-07,0.001
0.000596,0.000683,0.000119,9.5,60000000.0,5e-07,0.001
6.61e-06,0.000521,0.000209,10.5,60000000.0,5e-07,0.001
3.55e-06,0.000496,0.000282,12.0,60000000.0,5e-07,0.001
7.07e-05,0.000436,8.9e-05,10.5,60000000.0,5e-07,0.001
0.0063,0.000346,6.3e-05,11.5,60000000.0,5e-07,0.001
0.00424,0.000284,0.000134,12.0,60000000.0,5e-07,0.001
3.64e-05,0.000655,0.000145,11.5,60000000.0,5e-07,0.001
9.37e-05,6e-06,0.000187,10.5,60000000.0,5e-07,0.001
9.39e-05,0.000902,0.000297,9.5,60000000.0,5e-07,0.001
0.000645,5.6e-05,0.000204,9.0,60000000.0,5e-07,0.001
6.1e-06,6.4e-05,0.000193,10.5,60000000.0,5e-07,0.001
0.00193,0.000297,7.7e-05,13.0,60000000.0,5e-07,0.001
1.13e-05,0.00067,0.000284,12.0,60000000.0,5e-07,0.001
0.00172,0.000574,0.000272,11.5,60000000.0,5e-07,0.001
0.00307,6e-06,9.7e-05,11.0,60000000.0,5e-07,0.001
0.00166,0.000448,0.000105,14.0,60000000.0,5e-07,0.001
2.6e-05,0.000865,0.000164,13.0,60000000.0,5e-07,0.001
0.00338,6.9e-05,0.000213,12.0,60000000.0,5e-07,0.001
0.00739,0.000609,9.3e-05,11.5,60000000.0,5e-07,0.001
0.000327,0.00032,0.00013,12.5,60000000.0,5e-07,0.001
1.65e-05,0.000641,0.000208,10.5,60000000.0,5e-07,0.001
1.92e-06,0.000911,0.000121,11.0,60000000.0,5e-07,0.001
4.47e-06,0.000757,0.000224,9.0,60000000.0,5e-07,0.001
3.98e-05,0.000702,0.000126,9.5,60000000.0,5e-07,0.001
8.12e-06,0.000626,0.000204,9.5,60000000.0,5e-07,0.001
1.9e-05,0.000431,0.000239,10.5,60000000.0,5e-07,0.001
0.0022,0.000922,0.000139,9.5,60000000.0,5e-07,0.001
0.00829,0.000463,0.000262,11.5,60000000.0,5e-07,0.001
0.00021,0.000338,0.000105,10.5,60000000.0,5e-07,0.001
5.87e-06,0.000488,9.3e-05,13.0,60000000.0,5e-07,0.001
1.08e-06,0.000174,8.6e-05,13.5,60000000.0,5e-07,0.001
0.000463,0.000108,0.000232,10.0,60000000.0,5e-07,0.001
1.74e-06,0.000599,5.5e-05,9.0,60000000.0,5e-07,0.001
0.00481,0.000219,0.000152,10.0,60000000.0,5e-07,0.001
0.00135,0.000142,0.000107,10.0,60000000.0,5e-07,0.001
0.00797,0.000837,0.000159,10.5,60000000.0,5e-07,0.001
6.43e-06,0.000247,0.000256,11.5,60000000.0,5e-07,0.001
0.00291,0.000596,0.000291,12.0,60000000.0,5e-07,0.001
0.018,0.000435,0.00018,11.5,60000000.0,5e-07,0.001
0.000173,0.000542,0.000109,12.0,60000000.0,5e-07,0.001
1.6e-06,0.000342,0.00016,13.5,60000000.0,5e-07,0.001
8.44e-06,0.000744,0.000267,12.0,60000000.0,5e-07,0.001
0.00531,0.000816,0.000106,9.5,60000000.0,5e-07,0.001
0.000541,0.000582,0.000108,14.0,60000000.0,5e-07,0.001
1.02e-05,0.000452,0.000256,10.5,60000000.0,5e-07,0.001
0.000454,0.000382,7.2e-05,13.5,60000000.0,5e-07,0.001
5.95e-06,0.000487,0.000237,14.0,60000000.0,5e-07,0.001
0.000217,0.000497,0.000172,10.0,60000000.0,5e-07,0.001
5.56e-05,0.000375,7e-05,9.0,60000000.0,5e-07,0.001
7.7e-06,0.00062,0.000122,10.5,60000000.0,5e-07,0.001
0.00892,0.000231,0.000282,14.0,60000000.0,5e-07,0.001
0.00489,0.000231,0.000245,10.0,60000000.0,5e-07,0.001
0.000116,0.000801,0.000292,9.5,60000000.0,5e-07,0.001
0.0202,0.000457,0.000254,13.0,60000000.0,5e-07,0.001
0.000247,0.000844,0.000124,10.5,60000000.0,5e-07,0.001
0.0184,0.000776,0.000292,9.5,60000000.0,5e-07,0.001
2.53e-05,0.000319,8e-05,13.5,60000000.0,5e-07,0.001
1.04e-05,0.000241,0.000207,10.0,60000000.0,5e-07,0.001
0.00178,0.000302,0.000224,14.0,60000000.0,5e-07,0.001
4.69e-06,0.000255,0.000296,10.5,60000000.0,5e-07,0.001
0.00151,0.000238,0.00012,12.5,60000000.0,5e-07,0.001
6.62e-05,0.000679,0.000132,10.0,60000000.0,5e-07,0.001
0.00447,0.000727,0.000282,14.0,60000000.0,5e-07,0.001
0.000139,0.000351,0.000221,12.5,60000000.0,5e-07,0.001
0.000641,0.000148,0.000255,10.0,60000000.0,5e-07,0.001
0.00436,0.000707,8.7e-05,10.0,60000000.0,5e-07,0.001
0.00908,8.1e-05,0.000287,10.0,60000000.0,5e-07,0.001
5.31e-06,0.000198,0.000266,13.5,60000000.0,5e-07,0.001
1.8e-05,0.000746,0.000143,12.0,60000000.0,5e-07,0.001
8.14e-05,0.000356,0.000129,10.5,60000000.0,5e-07,0.001
9.59e-05,0.000499,0.000152,11.5,60000000.0,5e-07,0.001
4.81e-05,0.00036,0.000152,14.0,60000000.0,5e-07,0.001
0.00112,0.000399,0.000281,12.5,60000000.0,5e-07,0.001
5.93e-06,0.000112,9.4e-05,12.0,60000000.0,5e-07,0.001
0.000137,0.000438,0.000273,9.5,60000000.0,5e-07,0.001
0.00842,0.000602,0.000106,13.5,60000000.0,5e-07,0.001
7.94e-06,0.000434,0.000251,11.5,60000000.0,5e-07,0.001
5.66e-06,0.00059,0.000179,13.0,60000000.0,5e-07,0.001
3.42e-06,0.000683,0.000108,14.0,60000000.0,5e-07,0.001
5.14e-06,0.000407,0.000129,13.5,60000000.0,5e-07,0.001
9.21e-06,0.000607,0.000146,13.5,60000000.0,5e-07,0.001
2.95e-05,0.000235,0.000234,11.5,60000000.0,5e-07,0.001
0.00073,0.000882,5.8e-05,12.0,60000000.0,5e-07,0.001
0.000107,0.000606,0.000214,10.0,60000000.0,5e-07,0.001
6.73e-06,0.00055,0.000268,10.5,60000000.0,5e-07,0.001
0.000146,0.000969,0.000231,12.0,60000000.0,5e-07,0.001
0.000118,5.4e-05,5.9e-05,9.0,60000000.0,5e-07,0.001
0.000164,5.7e-05,5.2e-05,9.5,60000000.0,5e-07,0.001
0.0151,0.000513,0.00019,13.5,60000000.0,5e-07,0.001
6.8e-06,0.000929,6.8e-05,10.0,60000000.0,5e-07,0.001
0.00078,4.2e-05,0.000196,10.5,60000000.0,5e-07,0.001
0.00265,0.000482,0.000167,14.0,60000000.0,5e-07,0.001
8.27e-05,0.000108,0.000165,12.5,60000000.0,5e-07,0.001
0.000997,7e-06,0.000199,11.0,60000000.0,5e-07,0.001
0.000683,0.000438,8.6e-05,9.0,60000000.0,5e-07,0.001
5.78e-05,0.000134,0.00023,13.5,60000000.0,5e-07,0.001
0.0109,0.000906,0.000173,13.5,60000000.0,5e-07,0.001
0.000715,0.000383,9e-05,14.0,60000000.0,5e-07,0.001
0.00762,5.6e-05,0.000241,12.0,60000000.0,5e-07,0.001
0.00042,0.000928,0.000265,10.0,60000000.0,5e-07,0.001
4.75e-06,0.000518,0.000189,12.5,60000000.0,5e-07,0.001
1.93e-06,0.00017,6.1e-05,10.0,60000000.0,5e-07,0.001
0.00014,0.000439,0.000222,10.0,60000000.0,5e-07,0.001
5.32e-06,0.000253,6.7e-05,13.5,60000000.0,5e-07,0.001
0.000116,0.000431,7.3e-05,10.0,60000000.0,5e-07,0.001
0.00596,0.000622,7.5e-05,10.0,60000000.0,5e-07,0.001
0.000154,0.000125,0.000122,12.5,60000000.0,5e-07,0.001
2.06e-06,0.000621,0.00013,10.5,60000000.0,5e-07,0.001
1.74e-05,0.000331,8.7e-05,12.0,60000000.0,5e-07,0.001
7.81e-06,0.000271,6.2e-05,14.0,60000000.0,5e-07,0.001
5.73e-05,0.000309,0.000144,11.5,60000000.0,5e-07,0.001
4.24e-05,0.0008,0.000134,14.0,60000000.0,5e-07,0.001
0.00355,0.00023,0.000282,13.5,60000000.0,5e-07,0.001
1.41e-05,0.000538,0.000282,13.5,60000000.0,5e-07,0.001
0.000707,0.000294,0.000141,10.5,60000000.0,5e-07,0.001
1.67e-05,0.000226,0.00021,13.5,60000000.0,5e-07,0.001
0.000997,0.000667,0.000199,14.0,60000000.0,5e-07,0.001
5.13e-06,0.000489,0.000257,10.0,60000000.0,5e-07,0.001
0.00276,5.4e-05,5.5e-05,13.0,60000000.0,5e-07,0.001
0.000466,1.2e-05,0.000294,10.0,60000000.0,5e-07,0.001
0.000104,0.000951,0.000261,11.5,60000000.0,5e-07,0.001
2.9e-06,0.000247,0.000183,12.5,60000000.0,5e-07,0.001
0.00715,0.000207,9e-05,13.5,60000000.0,5e-07,0.001
1.03e-06,0.000868,6.5e-05,11.0,60000000.0,5e-07,0.001
0.00275,0.000988,0.000138,13.0,60000000.0,5e-07,0.001
0.000149,0.00039,0.000187,11.0,60000000.0,5e-07,0.001
7.97e-05,0.000424,0.000252,9.0,60000000.0,5e-07,0.001
0.00073,0.000399,7.3e-05,9.0,60000000.0,5e-07,0.001
2.91e-06,0.000827,9.2e-05,10.0,60000000.0,5e-07,0.001
0.00456,0.000771,0.000288,13.5,60000000.0,5e-07,0.001
1.3e-05,0.000295,0.000206,12.0,60000000.0,5e-07,0.001
0.00336,0.000594,0.000267,11.5,60000000.0,5e-07,0.001
0.00182,0.000952,9.1e-05,14.0,60000000.0,5e-07,0.001
5.13e-05,0.000119,0.000257,13.5,60000000.0,5e-07,0.001
3.03e-06,0.000436,0.000152,14.0,60000000.0,5e-07,0.001
1.05e-05,0.000101,0.000265,11.5,60000000.0,5e-07,0.001
1.22e-05,8.4e-05,0.000243,13.0,60000000.0,5e-07,0.001
0.000603,0.000218,0.00024,14.0,60000000.0,5e-07,0.001
0.00208,0.000458,0.000104,10.5,60000000.0,5e-07,0.001
2.85e-05,0.000296,0.000285,9.0,60000000.0,5e-07,0.001
3.85e-05,0.000213,6.1e-05,11.5,60000000.0,5e-07,0.001
0.00623,0.000972,0.000248,11.5,60000000.0,5e-07,0.001
3.16e-06,0.000965,0.0001,9.0,60000000.0,5e-07,0.001
6.3e-05,0.00077,6.3e-05,13.5,60000000.0,5e-07,0.001
3.92e-05,0.000418,0.000124,12.0,60000000.0,5e-07,0.001
0.00087,0.000979,8.7e-05,9.0,60000000.0,5e-07,0.001
6.57e-05,0.000127,0.000131,9.5,60000000.0,5e-07,0.001
0.00259,0.000649,0.000206,14.0,60000000.0,5e-07,0.001
0.000133,0.000686,5.3e-05,10.0,60000000.0,5e-07,0.001
2.85e-06,0.000215,0.00018,13.5,60000000.0,5e-07,0.001
0.00874,0.00074,0.00011,10.0,60000000.0,5e-07,0.001
0.000304,0.000149,0.000121,13.0,60000000.0,5e-07,0.001
2.39e-06,0.000687,9.5e-05,12.5,60000000.0,5e-07,0.001
0.000555,7.5e-05,0.000278,12.5,60000000.0,5e-07,0.001
0.00292,0.000344,0.000184,14.0,60000000.0,5e-07,0.001
2.11e-05,0.000473,8.4e-05,12.5,60000000.0,5e-07,0.001
0.000461,6.1e-05,0.000231,11.5,60000000.0,5e-07,0.001
0.0165,0.000255,0.000261,13.0,60000000.0,5e-07,0.001
0.000243,0.00075,6.1e-05,9.5,60000000.0,5e-07,0.001
0.00317,0.000639,0.000252,11.0,60000000.0,5e-07,0.001
8.56e-07,0.000734,6.8e-05,9.5,60000000.0,5e-07,0.001
3.14e-06,0.000106,0.000198,11.5,60000000.0,5e-07,0.001
0.00045,0.000617,0.000113,12.5,60000000.0,5e-07,0.001
4.92e-05,0.000837,0.000196,12.5,60000000.0,5e-07,0.001
0.0016,7.2e-05,0.00016,11.0,60000000.0,5e-07,0.001
2.14e-05,0.000983,8.5e-05,9.0,60000000.0,5e-07,0.001
1.6e-05,0.000301,0.00016,11.0,60000000.0,5e-07,0.001
1.09e-06,0.000461,6.9e-05,9.5,60000000.0,5e-07,0.001
7.45e-05,0.000354,0.000118,14.0,60000000.0,5e-07,0.001
3.01e-06,0.000726,0.000151,12.0,60000000.0,5e-07,0.001
1.19e-05,4.5e-05,0.00015,9.5,60000000.0,5e-07,0.001
4.17e-05,0.000362,0.000263,9.0,60000000.0,5e-07,0.001
4.92e-05,0.000731,0.000196,11.0,60000000.0,5e-07,0.001
0.00389,0.000203,0.000123,10.0,60000000.0,5e-07,0.001
0.000154,4e-05,0.000244,13.0,60000000.0,5e-07,0.001
0.00687,9e-06,0.000137,13.5,60000000.0,5e-07,0.001
1.69e-06,0.000327,0.000134,10.0,60000000.0,5e-07,0.001
0.000215,0.000508,0.000171,9.5,60000000.0,5e-07,0.001
0.000223,0.000188,0.000177,9.0,60000000.0,5e-07,0.001
0.000162,0.000752,0.000204,13.0,60000000.0,5e-07,0.001
9.57e-06,0.000397,0.000191,12.0,60000000.0,5e-07,0.001
0.00206,0.000991,6.5e-05,10.5,60000000.0,5e-07,0.001
0.000128,0.000436,0.000255,14.0,60000000.0,5e-07,0.001
0.00333,0.000318,0.00021,9.0,60000000.0,5e-07,0.001
3.34e-06,0.000989,0.000265,13.0,60000000.0,5e-07,0.001
0.00929,0.000491,0.000117,12.5,60000000.0,5e-07,0.001
0.000146,0.000371,9.2e-05,10.0,60000000.0,5e-07,0.001
0.00274,0.000109,0.000173,10.0,60000000.0,5e-07,0.001
1.77e-06,0.000644,5.6e-05,12.0,60000000.0,5e-07,0.001
1.01e-05,9e-05,0.000127,12.0,60000000.0,5e-07,0.001
2.64e-05,0.00088,0.000105,11.0,60000000.0,5e-07,0.001
0.00902,0.000684,0.00018,11.5,60000000.0,5e-07,0.001
0.000425,0.000709,0.000213,13.0,60000000.0,5e-07,0.001
0.00012,0.000642,0.000239,12.5,60000000.0,5e-07,0.001
2.08e-05,9.8e-05,0.000262,9.0,60000000.0,5e-07,0.001
0.000947,0.000585,0.000238,10.5,60000000.0,5e-07,0.001
0.000417,0.000848,0.000263,9.0,60000000.0,5e-07,0.001
9.44e-05,3.7e-05,0.000237,12.0,60000000.0,5e-07,0.001
2.65e-06,0.00054,0.000133,11.5,60000000.0,5e-07,0.001
0.00473,0.000126,7.5e-05,12.5,60000000.0,5e-07,0.001
1.18e-05,8.8e-05,5.9e-05,11.0,60000000.0,5e-07,0.001
1.59e-05,0.000252,0.000126,10.5,60000000.0,5e-07,0.001
1.28e-05,0.00091,0.000102,10.5,60000000.0,5e-07,0.001
8.27e-06,0.000306,0.000165,9.0,60000000.0,5e-07,0.001
5.53e-06,0.000581,0.000139,13.5,60000000.0,5e-07,0.001
0.00147,0.000894,0.000293,9.0,60000000.0,5e-07,0.001
0.000892,0.000303,0.000224,12.0,60000000.0,5e-07,0.001
6.28e-06,2.1e-05,0.00025,10.5,60000000.0,5e-07,0.001
0.00213,0.000316,0.000213,11.0,60000000.0,5e-07,0.001
0.000305,0.000153,0.000153,9.0,60000000.0,5e-07,0.001
0.000328,0.000258,0.000207,10.5,60000000.0,5e-07,0.001
5.77e-05,0.000229,0.000145,9.0,60000000.0,5e-07,0.001
0.000118,0.000574,0.000296,10.0,60000000.0,5e-07,0.001
8.72e-06,3.8e-05,5.5e-05,9.0,60000000.0,5e-07,0.001
0.000828,0.000208,0.000208,9.5,60000000.0,5e-07,0.001
0.00172,0.000622,8.6e-05,11.5,60000000.0,5e-07,0.001
1.9e-05,0.00041,0.000239,12.5,60000000.0,5e-07,0.001
0.00562,0.00051,8.9e-05,12.0,60000000.0,5e-07,0.001
1.5e-05,0.000247,7.5e-05,10.5,60000000.0,5e-07,0.001
2.87e-06,0.000208,0.000228,9.0,60000000.0,5e-07,0.001
0.000944,0.000664,7.5e-05,11.5,60000000.0,5e-07,0.001
4.93e-05,0.00081,0.000247,13.0,60000000.0,5e-07,0.001
0.000565,4.6e-05,0.000142,10.0,60000000.0,5e-07,0.001
1.45e-05,0.000908,0.00029,10.0,60000000.0,5e-07,0.001
0.00359,0.000181,0.00018,11.5,60000000.0,5e-07,0.001
0.00808,0.000332,0.000203,11.5,60000000.0,5e-07,0.001
2.85e-06,7e-05,0.00018,10.5,60000000.0,5e-07,0.001
4.85e-06,0.000412,0.000243,12.5,60000000.0,5e-07,0.001
0.00178,0.00031,8.9e-05,11.5,60000000.0,5e-07,0.001
0.00548,0.000243,0.000218,12.5,60000000.0,5e-07,0.001
0.00344,0.000257,0.000273,13.5,60000000.0,5e-07,0.001
0.000377,0.000332,0.000238,10.5,60000000.0,5e-07,0.001
7.21e-06,0.000116,0.000181,9.0,60000000.0,5e-07,0.001
3.45e-05,0.000764,0.000173,9.5,60000000.0,5e-07,0.001
2.14e-05,0.000948,0.00027,14.0,60000000.0,5e-07,0.001
8.98e-06,0.000386,0.000113,10.5,60000000.0,5e-07,0.001
0.0047,0.000371,0.000118,11.5,60000000.0,5e-07,0.001
1.76e-05,0.000558,0.000279,11.0,60000000.0,5e-07,0.001
6.37e-05,0.000387,0.000127,9.5,60000000.0,5e-07,0.001
1.81e-05,0.000668,0.000144,14.0,60000000.0,5e-07,0.001
7.68e-06,0.000882,0.000243,11.0,60000000.0,5e-07,0.001
1.36e-05,0.000176,0.000108,9.5,60000000.0,5e-07,0.001
4.71e-06,0.000916,0.000297,13.5,60000000.0,5e-07,0.001
5.6e-05,0.000469,0.000177,11.0,60000000.0,5e-07,0.001
0.0025,0.000899,0.000158,12.0,60000000.0,5e-07,0.001
5.73e-06,0.000563,0.000228,12.5,60000000.0,5e-07,0.001
4.75e-06,0.000743,0.000189,13.0,60000000.0,5e-07,0.001
0.00311,0.000485,0.000156,11.5,60000000.0,5e-07,0.001
0.00433,0.000106,0.000273,11.5,60000000.0,5e-07,0.001
1.95e-05,0.000884,0.000123,12.5,60000000.0,5e-07,0.001
6.3e-05,0.00099,0.000251,10.0,60000000.0,5e-07,0.001
4.63e-06,0.000118,0.000232,9.5,60000000.0,5e-07,0.001
8.27e-06,0.000759,0.000165,9.5,60000000.0,5e-07,0.001
0.00103,0.000297,0.000206,9.0,60000000.0,5e-07,0.001
0.00437,0.000639,5.5e-05,10.5,60000000.0,5e-07,0.001
2.78e-06,0.000479,0.000278,12.0,60000000.0,5e-07,0.001
0.0117,0.000662,0.000234,12.5,60000000.0,5e-07,0.001
1.86e-06,0.000293,0.000186,11.5,60000000.0,5e-07,0.001
1.79e-05,0.000194,0.000142,10.0,60000000.0,5e-07,0.001
3.29e-05,0.000998,0.000261,9.0,60000000.0,5e-07,0.001
0.00244,0.000422,9.7e-05,14.0,60000000.0,5e-07,0.001
3.01e-05,9.1e-05,0.000239,13.0,60000000.0,5e-07,0.001
3.3e-05,0.000182,8.3e-05,14.0,60000000.0,5e-07,0.001
7.32e-06,0.000554,0.000116,14.0,60000000.0,5e-07,0.001
8.31e-06,0.000244,6.6e-05,13.0,60000000.0,5e-07,0.001
1.31e-05,0.00077,0.000165,9.0,60000000.0,5e-07,0.001
0.000165,0.00072,0.000104,12.0,60000000.0,5e-07,0.001
0.0017,0.00067,0.000214,10.0,60000000.0,5e-07,0.001
2.65e-06,0.000166,0.000133,10.5,60000000.0,5e-07,0.001
2.62e-06,0.000422,0.000165,12.0,60000000.0,5e-07,0.001
0.00234,0.000457,9.3e-05,14.0,60000000.0,5e-07,0.001
2.04e-05,0.000706,0.000102,14.0,60000000.0,5e-07,0.001
0.00589,0.000262,0.000295,11.5,60000000.0,5e-07,0.001
7.3e-05,0.000222,0.000231,11.0,60000000.0,5e-07,0.001
0.000838,0.000693,0.000265,9.5,60000000.0,5e-07,0.001
5.72e-05,0.0003,7.2e-05,10.5,60000000.0,5e-07,0.001
0.00138,0.000623,0.000218,11.5,60000000.0,5e-07,0.001
0.000261,0.000824,0.000131,9.5,60000000.0,5e-07,0.001
1.71e-05,0.000806,0.000271,14.0,60000000.0,5e-07,0.001
0.000208,0.000875,0.000131,12.0,60000000.0,5e-07,0.001
0.00832,9.3e-05,0.000263,11.5,60000000.0,5e-07,0.001
0.000301,0.000197,0.000239,13.5,60000000.0,5e-07,0.001
0.00415,0.000211,0.000262,12.0,60000000.0,5e-07,0.001
0.0103,0.000278,0.000258,13.5,60000000.0,5e-07,0.001
2.81e-05,0.0008,8.9e-05,12.5,60000000.0,5e-07,0.001
0.000112,0.000571,0.000282,9.0,60000000.0,5e-07,0.001
0.000244,0.000841,0.000194,12.5,60000000.0,5e-07,0.001
0.00295,0.000778,0.000148,10.0,60000000.0,5e-07,0.001
0.00135,0.00046,0.000107,12.0,60000000.0,5e-07,0.001
0.000195,0.000218,0.000155,14.0,60000000.0,5e-07,0.001
1.34e-05,4.5e-05,6.7e-05,10.5,60000000.0,5e-07,0.001
0.00144,0.000673,7.2e-05,11.0,60000000.0,5e-07,0.001
4.74e-05,0.000729,0.000119,11.0,60000000.0,5e-07,0.001
1.18e-05,0.000943,0.000236,9.0,60000000.0,5e-07,0.001
0.000571,0.00097,0.000286,11.0,60000000.0,5e-07,0.001
0.015,0.000835,0.00015,10.0,60000000.0,5e-07,0.001
3.41e-05,0.000833,0.000215,9.0,60000000.0,5e-07,0.001
4.33e-05,0.000158,0.000273,9.0,60000000.0,5e-07,0.001
5.8e-07,0.000927,5.8e-05,11.5,60000000.0,5e-07,0.001
0.00328,0.000122,0.000207,11.5,60000000.0,5e-07,0.001
0.0111,0.000557,0.000111,13.0,60000000.0,5e-07,0.001
3.19e-05,0.000721,0.000127,10.0,60000000.0,5e-07,0.001
0.000471,0.000189,0.000297,9.5,60000000.0,5e-07,0.001
0.000148,0.000243,0.000296,11.0,60000000.0,5e-07,0.001
9.71e-06,0.00039,0.000244,10.0,60000000.0,5e-07,0.001
2.61e-06,0.000147,0.000207,9.5,60000000.0,5e-07,0.001
4.78e-05,0.00068,0.00012,12.5,60000000.0,5e-07,0.001
2.2e-06,0.000617,0.00022,11.5,60000000.0,5e-07,0.001
0.00492,0.000178,7.8e-05,13.0,60000000.0,5e-07,0.001
2.03e-05,0.000108,0.000203,11.0,60000000.0,5e-07,0.001
9.52e-05,0.000143,0.00019,13.0,60000000.0,5e-07,0.001
0.00649,0.000918,0.000163,13.5,60000000.0,5e-07,0.001
2.04e-06,0.000115,0.000162,11.0,60000000.0,5e-07,0.001
4.02e-05,0.000943,0.000101,9.5,60000000.0,5e-07,0.001
1.7e-05,0.000512,0.00017,14.0,60000000.0,5e-07,0.001
0.00151,0.000513,0.00012,12.5,60000000.0,5e-07,0.001
0.000121,0.000208,0.000241,9.0,60000000.0,5e-07,0.001
0.00625,0.000527,0.000249,9.5,60000000.0,5e-07,0.001
2.09e-06,0.000575,0.000209,13.0,60000000.0,5e-07,0.001
5.5e-07,0.00048,5.5e-05,12.0,60000000.0,5e-07,0.001
3.3e-06,0.000377,8.3e-05,13.5,60000000.0,5e-07,0.001
0.000585,0.000625,0.000293,9.0,60000000.0,5e-07,0.001
0.00363,0.000925,0.000288,9.5,60000000.0,5e-07,0.001
0.00524,0.000618,6.6e-05,12.5,60000000.0,5e-07,0.001
0.0142,0.000926,0.000225,13.0,60000000.0,5e-07,0.001
0.0121,0.000728,0.000121,11.0,60000000.0,5e-07,0.001
2.27e-05,0.000867,0.000227,14.0,60000000.0,5e-07,0.001
0.00114,0.000772,7.2e-05,11.0,60000000.0,5e-07,0.001
2.77e-05,1.7e-05,0.000175,11.0,60000000.0,5e-07,0.001
2.39e-05,0.000433,6e-05,9.5,60000000.0,5e-07,0.001
0.000239,0.000762,0.000151,11.5,60000000.0,5e-07,0.001
0.00323,0.000942,0.000204,10.0,60000000.0,5e-07,0.001
0.00368,0.000792,0.000292,11.0,60000000.0,5e-07,0.001
2.71e-06,3e-05,6.8e-05,11.0,60000000.0,5e-07,0.001
0.00638,0.000912,0.000254,14.0,60000000.0,5e-07,0.001
5.46e-06,2.9e-05,0.000109,10.5,60000000.0,5e-07,0.001
0.000652,0.000903,0.00013,11.5,60000000.0,5e-07,0.001
0.00258,0.000883,0.000205,12.0,60000000.0,5e-07,0.001
0.00503,0.000242,0.000252,9.5,60000000.0,5e-07,0.001
0.000151,0.000383,0.000239,13.0,60000000.0,5e-07,0.001
4.57e-05,7.6e-05,0.000229,12.0,60000000.0,5e-07,0.001
0.00094,0.000836,0.000236,9.0,60000000.0,5e-07,0.001
1.66e-06,0.000409,6.6e-05,13.0,60000000.0,5e-07,0.001
4.17e-06,3.1e-05,0.000166,14.0,60000000.0,5e-07,0.001
1.73e-05,0.000401,0.000218,10.5,60000000.0,5e-07,0.001
0.000114,0.000159,0.000228,9.5,60000000.0,5e-07,0.001
0.000682,0.000552,0.000136,9.0,60000000.0,5e-07,0.001
3.38e-05,0.0006,8.5e-05,10.0,60000000.0,5e-07,0.001
0.0043,0.000446,0.000171,10.0,60000000.0,5e-07,0.001
0.00209,0.000635,0.000263,12.5,60000000.0,5e-07,0.001
0.00341,0.000195,0.000271,11.0,60000000.0,5e-07,0.001
6.1e-05,1.9e-05,0.000243,9.5,60000000.0,5e-07,0.001
0.000461,0.000291,0.000291,10.5,60000000.0,5e-07,0.001
3.79e-05,0.000277,0.000151,14.0,60000000.0,5e-07,0.001
4.65e-05,0.000354,0.000147,13.0,60000000.0,5e-07,0.001
0.00191,0.000578,7.6e-05,11.5,60000000.0,5e-07,0.001
0.000982,0.000853,0.000196,10.5,60000000.0,5e-07,0.001
0.00691,0.000363,0.000275,11.0,60000000.0,5e-07,0.001
0.0149,2e-06,0.000188,11.0,60000000.0,5e-07,0.001
6.21e-05,0.000592,0.000124,10.0,60000000.0,5e-07,0.001
0.0021,0.000729,0.000105,10.5,60000000.0,5e-07,0.001
0.00137,1.7e-05,0.000274,11.5,60000000.0,5e-07,0.001
0.000142,0.000971,0.000142,14.0,60000000.0,5e-07,0.001
2.78e-05,0.000665,0.000278,10.5,60000000.0,5e-07,0.001
8.6e-06,0.000845,0.000216,13.0,60000000.0,5e-07,0.001
0.000162,0.000673,0.000257,12.5,60000000.0,5e-07,0.001
0.000126,0.000699,0.000251,10.0,60000000.0,5e-07,0.001
0.0016,0.000321,8e-05,12.5,60000000.0,5e-07,0.001
